[2026-01-08T07:30:05.582Z] 开始监控: E:\WelineFramework\DEV-workspace\
[2026-01-08T07:30:15.504Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__bit\popcount.h
[2026-01-08T07:30:15.505Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__bit\rotate.h
[2026-01-08T07:30:15.505Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\calendar.h
[2026-01-08T07:30:15.505Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\concepts.h
[2026-01-08T07:30:15.506Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\convert_to_timespec.h
[2026-01-08T07:30:15.506Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\convert_to_tm.h
[2026-01-08T07:30:15.507Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\day.h
[2026-01-08T07:30:15.507Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\duration.h
[2026-01-08T07:30:15.508Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\file_clock.h
[2026-01-08T07:30:15.508Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\formatter.h
[2026-01-08T07:30:15.508Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\hh_mm_ss.h
[2026-01-08T07:30:15.509Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\high_resolution_clock.h
[2026-01-08T07:30:15.509Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\literals.h
[2026-01-08T07:30:15.510Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\month.h
[2026-01-08T07:30:15.510Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\monthday.h
[2026-01-08T07:30:15.511Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\month_weekday.h
[2026-01-08T07:30:15.511Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\ostream.h
[2026-01-08T07:30:15.511Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\parser_std_format_spec.h
[2026-01-08T07:30:15.512Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\statically_widen.h
[2026-01-08T07:30:15.512Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\steady_clock.h
[2026-01-08T07:30:15.513Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\system_clock.h
[2026-01-08T07:30:15.513Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\time_point.h
[2026-01-08T07:30:15.514Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\tzdb_list.h
[2026-01-08T07:30:15.514Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\tzdb.h
[2026-01-08T07:30:15.514Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\weekday.h
[2026-01-08T07:30:15.515Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\year.h
[2026-01-08T07:30:15.515Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\year_month.h
[2026-01-08T07:30:15.515Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\year_month_day.h
[2026-01-08T07:30:15.516Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__chrono\year_month_weekday.h
[2026-01-08T07:30:15.516Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__charconv\chars_format.h
[2026-01-08T07:30:15.517Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__charconv\from_chars_integral.h
[2026-01-08T07:30:15.517Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__charconv\from_chars_result.h
[2026-01-08T07:30:15.518Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__charconv\tables.h
[2026-01-08T07:30:15.518Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__charconv\to_chars.h
[2026-01-08T07:30:15.519Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__charconv\to_chars_base_10.h
[2026-01-08T07:30:15.519Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__charconv\to_chars_floating_point.h
[2026-01-08T07:30:15.520Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__charconv\to_chars_integral.h
[2026-01-08T07:30:15.520Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__charconv\to_chars_result.h
[2026-01-08T07:30:15.521Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__charconv\traits.h
[2026-01-08T07:30:15.521Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__compare\common_comparison_category.h
[2026-01-08T07:30:15.521Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__compare\compare_partial_order_fallback.h
[2026-01-08T07:30:15.522Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__compare\compare_strong_order_fallback.h
[2026-01-08T07:30:15.522Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__compare\compare_three_way.h
[2026-01-08T07:30:15.523Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__compare\compare_three_way_result.h
[2026-01-08T07:30:15.523Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__compare\compare_weak_order_fallback.h
[2026-01-08T07:30:15.524Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__compare\is_eq.h
[2026-01-08T07:30:15.524Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__compare\ordering.h
[2026-01-08T07:30:15.524Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__compare\partial_order.h
[2026-01-08T07:30:15.525Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__compare\strong_order.h
[2026-01-08T07:30:15.525Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__compare\synth_three_way.h
[2026-01-08T07:30:15.526Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__compare\three_way_comparable.h
[2026-01-08T07:30:15.526Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__compare\weak_order.h
[2026-01-08T07:30:15.527Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__concepts\arithmetic.h
[2026-01-08T07:30:15.527Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__concepts\assignable.h
[2026-01-08T07:30:15.528Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__concepts\boolean_testable.h
[2026-01-08T07:30:15.528Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__concepts\class_or_enum.h
[2026-01-08T07:30:15.529Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__concepts\common_reference_with.h
[2026-01-08T07:30:15.529Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__concepts\common_with.h
[2026-01-08T07:30:15.529Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__concepts\constructible.h
[2026-01-08T07:30:15.530Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__concepts\convertible_to.h
[2026-01-08T07:30:15.530Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__concepts\copyable.h
[2026-01-08T07:30:15.531Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__concepts\derived_from.h
[2026-01-08T07:30:15.531Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__concepts\destructible.h
[2026-01-08T07:30:15.532Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__concepts\different_from.h
[2026-01-08T07:30:15.532Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__concepts\equality_comparable.h
[2026-01-08T07:30:15.532Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__concepts\invocable.h
[2026-01-08T07:30:15.533Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__concepts\movable.h
[2026-01-08T07:30:15.533Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__concepts\predicate.h
[2026-01-08T07:30:15.534Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__concepts\regular.h
[2026-01-08T07:30:15.535Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__concepts\relation.h
[2026-01-08T07:30:15.535Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__concepts\same_as.h
[2026-01-08T07:30:15.536Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__concepts\semiregular.h
[2026-01-08T07:30:15.536Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__concepts\swappable.h
[2026-01-08T07:30:15.537Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__concepts\totally_ordered.h
[2026-01-08T07:30:15.537Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__coroutine\coroutine_handle.h
[2026-01-08T07:30:15.538Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__coroutine\coroutine_traits.h
[2026-01-08T07:30:15.538Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__coroutine\noop_coroutine_handle.h
[2026-01-08T07:30:15.538Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__coroutine\trivial_awaitables.h
[2026-01-08T07:30:15.539Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__condition_variable\condition_variable.h
[2026-01-08T07:30:15.539Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__exception\exception.h
[2026-01-08T07:30:15.540Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__exception\exception_ptr.h
[2026-01-08T07:30:15.540Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__exception\nested_exception.h
[2026-01-08T07:30:15.541Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__exception\operations.h
[2026-01-08T07:30:15.541Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__exception\terminate.h
[2026-01-08T07:30:15.542Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__debug_utils\randomize_range.h
[2026-01-08T07:30:15.543Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__debug_utils\strict_weak_ordering_check.h
[2026-01-08T07:30:15.543Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__expected\bad_expected_access.h
[2026-01-08T07:30:15.543Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__expected\expected.h
[2026-01-08T07:30:15.544Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__expected\unexpect.h
[2026-01-08T07:30:15.544Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__expected\unexpected.h
[2026-01-08T07:30:15.545Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__filesystem\copy_options.h
[2026-01-08T07:30:15.545Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__filesystem\directory_entry.h
[2026-01-08T07:30:15.546Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__filesystem\directory_options.h
[2026-01-08T07:30:15.546Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__filesystem\directory_iterator.h
[2026-01-08T07:30:15.547Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__filesystem\filesystem_error.h
[2026-01-08T07:30:15.547Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__filesystem\file_status.h
[2026-01-08T07:30:15.548Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__filesystem\file_time_type.h
[2026-01-08T07:30:15.548Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__filesystem\file_type.h
[2026-01-08T07:30:15.549Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__filesystem\operations.h
[2026-01-08T07:30:15.549Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__filesystem\path.h
[2026-01-08T07:30:15.550Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__filesystem\path_iterator.h
[2026-01-08T07:30:15.550Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__filesystem\perms.h
[2026-01-08T07:30:15.551Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__filesystem\perm_options.h
[2026-01-08T07:30:15.551Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__filesystem\recursive_directory_iterator.h
[2026-01-08T07:30:15.552Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__filesystem\space_info.h
[2026-01-08T07:30:15.552Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__filesystem\u8path.h
[2026-01-08T07:30:15.553Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__format\buffer.h
[2026-01-08T07:30:15.553Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__format\concepts.h
[2026-01-08T07:30:15.553Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__format\container_adaptor.h
[2026-01-08T07:30:15.554Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__format\enable_insertable.h
[2026-01-08T07:30:15.554Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__format\escaped_output_table.h
[2026-01-08T07:30:15.555Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\AutoLeadAgent\wasm\deps\wasi-sdk\share\wasi-sysroot\include\wasm32-wasi\c++\v1\__format\extended_grapheme_cluster_table.h
